"seq.id","rule.id","assignment.id","worker.id","exs","gloss"
"6e119de","zip-code","3A1PQ49WVHHTB16A516TC034PY11HO","1f75e17","""abcde"" - ‖ ""12345"" + ‖ ""123456"" - ‖ ""23456"" + ‖ ""98765"" +","I believe it is a string of 5 numbers and no letters."
"7632bef","suffix-s","3A1PQ49WVHHTB16A516TC034PY1H14","cc2621a","""e5tds"" + ‖ ""e5tdt"" -","I don't know"
"7db670e","zip-code","3A1PQ49WVHHTB16A516TC034PY1H14","cc2621a","""12345"" + ‖ ""16321"" + ‖ ""54321"" + ‖ ""1111111111"" - ‖ ""a1bh1sja1"" - ‖ ""c89an127"" - ‖ ""c423p"" -","Any continuous series of numbers"
"96ed36e","delimiters","3A1PQ49WVHHTB16A516TC034PY1H14","cc2621a","""[1212122]"" + ‖ ""[aasdjsdhsd]"" + ‖ ""[#@$#%%@hagd2612]"" + ‖ ""asjdhkada"" - ‖ ""263273623"" - ‖ ""@$%#%^@"" -","any string inside brackets"
"db12c41","3a","3A1PQ49WVHHTB16A516TC034PY1H14","cc2621a","""aaaaaa"" + ‖ ""aaa"" + ‖ ""aaaaaaaaa"" + ‖ ""aa"" - ‖ ""a"" -","coontinous string of 3 or more letters"
"6e119de","suffix-s","3A4NIXBJ76ZSTMBPP84POKKE4Q4LMM","df406d3","""horse"" - ‖ ""horses"" + ‖ ""this"" + ‖ ""that"" - ‖ ""123456s"" + ‖ ""123456d"" -","The rule is any word or number/letter sequence that ends in lower case s."
"b2614f0","delimiters","3A4NIXBJ76ZSTMBPP84POKKE4Q4LMM","df406d3","""[..,..]"" + ‖ ""as[da]43"" - ‖ ""[x9;''2s]"" +","The rule is any letter/number sequence that has [ or ] at the beginning and end. "
"d2f7661","zip-code","3A4NIXBJ76ZSTMBPP84POKKE4Q4LMM","df406d3","""11111"" + ‖ ""44444"" + ‖ ""55555"" + ‖ ""3333"" - ‖ ""333333"" - ‖ ""33333"" + ‖ ""sefsefwefef"" - ‖ ""32t23t34t6g"" - ‖ ""$#%$^^"" - ‖ ""rrrrr"" - ‖ ""y5y5y"" - ‖ ""4444s"" -","The rule is 5 numbers, that are all of the same numbers. "
"ec8b199","3a","3A4NIXBJ76ZSTMBPP84POKKE4Q4LMM","df406d3","""aaa"" + ‖ ""aaaa"" + ‖ ""aa"" - ‖ ""AAA"" - ‖ ""aaA"" - ‖ ""aaaA"" - ‖ ""aaaaa"" +","The rule is lower case a the is more than 2."
"13ab615","3a","3A7Y0R2P2OOXS8MT0UULJMNK74JXJE","be1219d","""aaaaaaaa"" + ‖ ""aaaaaaaaaaaaaaaaa"" + ‖ ""xyzpdq"" - ‖ ""AA"" -","String has to be all lowecase a's."
"7632bef","zip-code","3A7Y0R2P2OOXS8MT0UULJMNK74JXJE","be1219d","""12345"" + ‖ ""1234"" - ‖ ""123456"" - ‖ ""123"" - ‖ ""12"" - ‖ ""34567"" + ‖ ""3456"" -","The string must be 5 characters long and consist of consecutive, ordered, symbols."
"96ed36e","delimiters","3A7Y0R2P2OOXS8MT0UULJMNK74JXJE","be1219d","""[1212122]"" + ‖ ""[aasdjsdhsd]"" + ‖ ""[#@$#%%@hagd2612]"" + ‖ ""asjdhkada"" - ‖ ""263273623"" - ‖ ""@$%#%^@"" -","One of the symbols has to occur twice, consecutively, one after the other, in the string."
"db12c41","suffix-s","3A7Y0R2P2OOXS8MT0UULJMNK74JXJE","be1219d","""dfsdfkjnms"" + ‖ ""12475634s"" + ‖ ""sddvcvt56743212s"" + ‖ ""dfgfgfhgfhto"" - ‖ ""ffdgddfg654"" - ‖ ""43434556789"" -","String must end in s."
"1dc006e","3a","3A7Y0R2P2OOXS8MT0UULJMNK75KJX3","c626d4b","""aaa"" + ‖ ""aa"" - ‖ ""aaaa"" + ‖ ""AAA"" - ‖ ""AAAA"" -","Has to be 3 - 4 letters lowercase only. letters can repeat."
"7632bef","suffix-s","3A7Y0R2P2OOXS8MT0UULJMNK75KJX3","c626d4b","""e5tds"" + ‖ ""e5tdt"" -","Has to be 5 characters, a mix of numerical and letters, but no letter can be repeated."
"76aae7a","delimiters","3A7Y0R2P2OOXS8MT0UULJMNK75KJX3","c626d4b","""asdfasdfasdf"" - ‖ ""234hase234asdf"" - ‖ ""[sldfjkj1231-23]"" + ‖ ""[]"" + ‖ ""[1]"" + ‖ ""[sdf123414]"" +","A mix of numerical and letters of any amount, has to be in brackets []."
"f29e6ff","zip-code","3A7Y0R2P2OOXS8MT0UULJMNK75KJX3","c626d4b","""12345"" + ‖ ""56789"" + ‖ ""13579"" + ‖ ""24684"" + ‖ ""98324"" + ‖ ""abcde"" - ‖ ""123456"" - ‖ ""1234a"" - ‖ ""a4567"" - ‖ ""1357911"" -","Has to be 5 numerical characters."
"3808bfe","suffix-s","3A9AA95ATWMKC05HP1GAOZICN5GP5Z","8ea7717","""dogs"" + ‖ ""cat"" -","letters that spell the name of more than one animal.  Plural form of animal name."
"402a4e5","zip-code","3A9AA95ATWMKC05HP1GAOZICN5GP5Z","8ea7717","""12345"" + ‖ ""63895"" + ‖ ""76343"" + ‖ ""21"" - ‖ ""4235"" - ‖ ""453876"" -","Exactly five numbers in the string.  Five single digit numbers."
"bb0e730","3a","3A9AA95ATWMKC05HP1GAOZICN5GP5Z","8ea7717","""aaa"" + ‖ ""bbb"" - ‖ ""aa"" - ‖ ""aaaa"" + ‖ ""aaa1"" -","a string including any number of the letter a"
"c8cecf0","delimiters","3A9AA95ATWMKC05HP1GAOZICN5GP5Z","8ea7717","""[10008]"" +","Any number of numbers that have at least one zero in the middle."
"402a4e5","suffix-s","3AAJC4I4FGSMX3M81CI6G73VF5IJZ0","4998330","""lots"" + ‖ ""sneezes"" + ‖ ""breeze"" -","Ends in s."
"6e119de","3a","3AAJC4I4FGSMX3M81CI6G73VF5IJZ0","4998330","""aaa"" + ‖ ""aaaa"" + ‖ ""aaaaa"" + ‖ ""123"" - ‖ ""bbb"" - ‖ ""aab"" - ‖ ""abb"" - ‖ ""horse"" -","Only a."
"844609e","zip-code","3AAJC4I4FGSMX3M81CI6G73VF5IJZ0","4998330","""85697"" + ‖ ""24365"" + ‖ ""2256"" - ‖ ""856974"" -","Five digits."
"db12c41","delimiters","3AAJC4I4FGSMX3M81CI6G73VF5IJZ0","4998330","""[12djdsnr]"" + ‖ ""[3444534]"" + ‖ ""[342423434"" - ‖ ""dfsdfsafggadf]"" -","Enclosed in square brackets."
"3808bfe","suffix-s","3AUQQEL7U5TYMDGCE7JXDWB3SK60V8","03858a2","""dogs"" + ‖ ""cat"" -","a string of letters that form a word ending in ""s"""
"6f2ca8f","3a","3AUQQEL7U5TYMDGCE7JXDWB3SK60V8","03858a2","""aaa"" +","a string of identical letters"
"76aae7a","delimiters","3AUQQEL7U5TYMDGCE7JXDWB3SK60V8","03858a2","""asdfasdfasdf"" - ‖ ""234hase234asdf"" - ‖ ""[sldfjkj1231-23]"" + ‖ ""[]"" + ‖ ""[1]"" + ‖ ""[sdf123414]"" +","it is a string of numbers or letters or both or neither that are started and ended with a bracket symbol"
"b2614f0","zip-code","3AUQQEL7U5TYMDGCE7JXDWB3SK60V8","03858a2","""54321"" + ‖ ""6452772"" - ‖ ""12345"" +","a sting of numbers in numerical sequence, either up or down"
"0e0608d","3a","3BDCF01OGXUSN3038BS0IF7LD0JLYD","287c2fb","""aaa"" + ‖ ""asaa"" - ‖ ""AaAa"" - ‖ ""aaaaaaa"" + ‖ ""aa"" -","At least three characters, all lowercase"
"6e119de","zip-code","3BDCF01OGXUSN3038BS0IF7LD0JLYD","287c2fb","""abcde"" - ‖ ""12345"" + ‖ ""123456"" - ‖ ""23456"" + ‖ ""98765"" +","5 sequential numbers"
"c09faf8","suffix-s","3BDCF01OGXUSN3038BS0IF7LD0JLYD","287c2fb","""123ds"" + ‖ ""456gs"" +","Three sequential numbers and two letters"
"db12c41","delimiters","3BDCF01OGXUSN3038BS0IF7LD0JLYD","287c2fb","""[12djdsnr]"" + ‖ ""[3444534]"" + ‖ ""[342423434"" - ‖ ""dfsdfsafggadf]"" -","Bracketed both ends"
"49bb605","zip-code","3C5W7UE9CFQNTGSE3R7DZEF1BXUXMW","2759037","""35164"" + ‖ ""72755"" + ‖ ""54f64"" - ‖ ""256334"" - ‖ ""84982"" +","Any 5 numbers"
"844609e","delimiters","3C5W7UE9CFQNTGSE3R7DZEF1BXUXMW","2759037","""[hhfagh]"" + ‖ ""[&*%&%^]"" + ‖ ""*&*^&]"" - ‖ ""[gfkfktf"" -","any characters inside brackets [ ]"
"bb0e730","suffix-s","3C5W7UE9CFQNTGSE3R7DZEF1BXUXMW","2759037","""sfaushf"" - ‖ ""sfaushs"" + ‖ ""123"" - ‖ ""123s"" +","Ends with an s"
"ecba21d","3a","3C5W7UE9CFQNTGSE3R7DZEF1BXUXMW","2759037","""aaa"" + ‖ ""aaaa"" + ‖ ""aaaaa"" + ‖ ""aaaaaa"" + ‖ ""aaaaaaa"" + ‖ ""aaaaaaaa"" + ‖ ""aaaaaaaaa"" + ‖ ""a"" - ‖ ""aa"" -","3 or more lowercase a's"
"76aae7a","zip-code","3C8HJ7UOP7UCYBST49VYWZVCJYDMZ5","e0df94a","""12345"" + ‖ ""fjdl1253"" -","The rule is the string can contain numbers only, no letters"
"c8cecf0","delimiters","3C8HJ7UOP7UCYBST49VYWZVCJYDMZ5","e0df94a","""[10008]"" +","The string must have brackets around the other characters"
"d2f7661","3a","3C8HJ7UOP7UCYBST49VYWZVCJYDMZ5","e0df94a","""aaa"" + ‖ ""ads"" - ‖ ""sss"" - ‖ ""d2daaa"" - ‖ ""a2a2a"" - ‖ ""aaaa"" + ‖ ""aaaaaaaa"" + ‖ ""aaaaaaaaaaaaaaaaaa"" + ‖ ""aa"" - ‖ ""22222222222"" -","I think that only the letter a repeated can be a fit, as long as it's 3 characters or more"
"f29e6ff","suffix-s","3C8HJ7UOP7UCYBST49VYWZVCJYDMZ5","e0df94a","""fj38fj498js"" + ‖ ""r5iffffkkkks"" + ‖ ""59yhkgyg7s"" + ‖ ""FJEFJISFJs"" + ‖ ""SIJF$$FES"" - ‖ ""48f94wfwh"" - ‖ ""GRSRSRSFJh"" - ‖ ""sw4wfJEHSFK"" -","I don't know"
"032d129","suffix-s","3COPXFW7XBCNUJQKWOKGQO1UKVBKPF","09afe13","""cats"" + ‖ ""dogs"" + ‖ ""dog"" - ‖ ""cat"" -","has to be a plural word can't just be singular."
"82b570d","zip-code","3COPXFW7XBCNUJQKWOKGQO1UKVBKPF","09afe13","""1234"" - ‖ ""12345"" + ‖ ""123456"" -","Has to be five numbers at least and perhaps all in consecutive order."
"9eabb06","delimiters","3COPXFW7XBCNUJQKWOKGQO1UKVBKPF","09afe13","""[hello]"" + ‖ ""hello]"" - ‖ ""[hello"" - ‖ ""[]hello"" - ‖ ""hello[]"" -","The word has to have [ ] on the outside of it like so: [hello]."
"a33a11b","3a","3COPXFW7XBCNUJQKWOKGQO1UKVBKPF","09afe13","""a"" - ‖ ""aa"" - ‖ ""aaa"" + ‖ ""aaaa"" + ‖ ""aaaa4"" - ‖ ""546"" -","has to be at least 3 of the same letter, no numbers or anything."
"0e0608d","suffix-s","3CP1TO84PT1OKT4BN35YSMAJCVO25P","af27ce9","""aerT5s"" + ‖ ""a45gr"" - ‖ ""ds"" + ‖ ""AB45s"" + ‖ ""1234"" - ‖ ""1234s"" +","The string can consist of any combination of letters and numbers but must end with an ""s""."
"6f2ca8f","3a","3CP1TO84PT1OKT4BN35YSMAJCVO25P","af27ce9","""aaa"" +","All characters need to be the same and there needs to be more than one."
"82b570d","zip-code","3CP1TO84PT1OKT4BN35YSMAJCVO25P","af27ce9","""1234"" - ‖ ""12345"" + ‖ ""123456"" -","The string must be a sequence of five numbers in consecutive ascending order."
"9eabb06","delimiters","3CP1TO84PT1OKT4BN35YSMAJCVO25P","af27ce9","""[hello]"" + ‖ ""hello]"" - ‖ ""[hello"" - ‖ ""[]hello"" - ‖ ""hello[]"" -","The symbols used must be surrounded with brackets."
"402a4e5","zip-code","3D3VGR7TA0F2AYYSOAW6EXK7ARCR32","9fcddfb","""12345"" + ‖ ""63895"" + ‖ ""76343"" + ‖ ""21"" - ‖ ""4235"" - ‖ ""453876"" -","A string appears to have 5 numbers, and often falls in order. "
"49bb605","delimiters","3D3VGR7TA0F2AYYSOAW6EXK7ARCR32","9fcddfb","""[3409345]"" + ‖ ""[happy]"" + ‖ ""32509]"" - ‖ ""[happy"" -","word or number in []"
"a23551a","suffix-s","3D3VGR7TA0F2AYYSOAW6EXK7ARCR32","9fcddfb","""huiooy"" - ‖ ""huiooys"" + ‖ ""96g89hl"" - ‖ ""96g89h1s"" +","ends  with an s?"
"ec8b199","3a","3D3VGR7TA0F2AYYSOAW6EXK7ARCR32","9fcddfb","""aaa"" + ‖ ""aaaa"" + ‖ ""aa"" - ‖ ""AAA"" - ‖ ""aaA"" - ‖ ""aaaA"" - ‖ ""aaaaa"" +","Looks like a string of 5 or less lower case letters that are the same."
"51be3ed","zip-code","3D4CH1LGEATX0AEUP834669M88SG9P","650feb5","""23654"" +","Numbers is the rule"
"db12c41","delimiters","3D4CH1LGEATX0AEUP834669M88SG9P","650feb5","""[12djdsnr]"" + ‖ ""[3444534]"" + ‖ ""[342423434"" - ‖ ""dfsdfsafggadf]"" -","The rule is to have a beginning bracket and an ending  bracket."
"e12e476","suffix-s","3D4CH1LGEATX0AEUP834669M88SG9P","650feb5","""tales"" + ‖ ""slate"" - ‖ ""tells"" + ‖ ""s"" + ‖ ""a"" - ‖ ""rented"" - ‖ ""goals"" + ‖ ""reset"" -","I don't know"
"fe23a85","3a","3D4CH1LGEATX0AEUP834669M88SG9P","650feb5","""aaa"" + ‖ ""aaaaaaa"" + ‖ ""aaaaa"" + ‖ ""aaaaaaaaaaaaaaaaa"" + ‖ ""a"" - ‖ ""aa"" -","At least 3 a's in a row"
"844609e","delimiters","3D4CH1LGEATX0AEUP834669M8AC9G6","4a03e79","""[hhfagh]"" + ‖ ""[&*%&%^]"" + ‖ ""*&*^&]"" - ‖ ""[gfkfktf"" -","Any string of characters inside square brackets."
"844609e","zip-code","3D4CH1LGEATX0AEUP834669M8AC9G6","4a03e79","""85697"" + ‖ ""24365"" + ‖ ""2256"" - ‖ ""856974"" -","A string of exactly five positive integer numbers. "
"a33a11b","suffix-s","3D4CH1LGEATX0AEUP834669M8AC9G6","4a03e79","""bags"" + ‖ ""9df9f9fjs"" + ‖ ""000s"" + ‖ ""0000"" - ‖ ""cats"" + ‖ ""fd9fd9fd"" -","Any characters, as long as they don't repeat in groups of  two, three or four. "
"d2f7661","3a","3D4CH1LGEATX0AEUP834669M8AC9G6","4a03e79","""aaa"" + ‖ ""ads"" - ‖ ""sss"" - ‖ ""d2daaa"" - ‖ ""a2a2a"" - ‖ ""aaaa"" + ‖ ""aaaaaaaa"" + ‖ ""aaaaaaaaaaaaaaaaaa"" + ‖ ""aa"" - ‖ ""22222222222"" -","It's a string of lower-case 'a's, greater than 2. "
"13ab615","suffix-s","3D8YOU6S9EKTN9DRB6P9QBJBRHIU6F","6bfd962","""kdfknein;kdsf-s"" + ‖ ""4389hfp34r89hdudududs"" + ‖ ""834p9h3qhfdududdu___78934h"" - ‖ ""h9hwp89h32phfhf"" -","I don't know"
"3808bfe","zip-code","3D8YOU6S9EKTN9DRB6P9QBJBRHIU6F","6bfd962","""25987"" + ‖ ""587967456"" - ‖ ""21783"" +","a string of 5 numbers"
"844609e","3a","3D8YOU6S9EKTN9DRB6P9QBJBRHIU6F","6bfd962","""aaa"" + ‖ ""aaaa"" + ‖ ""aaaaa"" + ‖ ""^&%^%"" - ‖ ""aa"" -","I think the rule is 3 or more repeating charachters"
"ebda6ed","delimiters","3D8YOU6S9EKTN9DRB6P9QBJBRHIU6F","6bfd962","""[123456]"" + ‖ ""[ABCDEFGH]"" + ‖ ""[A1B2C3D4F5]"" + ‖ ""123456"" - ‖ ""ABCDEFGH"" - ‖ ""A1B2C3D4F5"" -","a string inside of parentheses"
"49bb605","delimiters","3DBQWDE4Y6YK9FT49M3IKADHNOV5NV","ea12e4d","""[3409345]"" + ‖ ""[happy]"" + ‖ ""32509]"" - ‖ ""[happy"" -","It has to have one set of brackets around the entire string"
"51be3ed","zip-code","3DBQWDE4Y6YK9FT49M3IKADHNOV5NV","ea12e4d","""23654"" +","i dont know "
"db12c41","3a","3DBQWDE4Y6YK9FT49M3IKADHNOV5NV","ea12e4d","""aaaaaa"" + ‖ ""aaa"" + ‖ ""aaaaaaaaa"" + ‖ ""aa"" - ‖ ""a"" -","anything greater then 2 letters"
"e12e476","suffix-s","3DBQWDE4Y6YK9FT49M3IKADHNOV5NV","ea12e4d","""tales"" + ‖ ""slate"" - ‖ ""tells"" + ‖ ""s"" + ‖ ""a"" - ‖ ""rented"" - ‖ ""goals"" + ‖ ""reset"" -","i dont know"
"402a4e5","suffix-s","3DBQWDE4Y6YK9FT49M3IKADHNPF5NH","fdce00c","""lots"" + ‖ ""sneezes"" + ‖ ""breeze"" -","It can be any sequence of letters as long as it ends with an s"
"7632bef","zip-code","3DBQWDE4Y6YK9FT49M3IKADHNPF5NH","fdce00c","""12345"" + ‖ ""1234"" - ‖ ""123456"" - ‖ ""123"" - ‖ ""12"" - ‖ ""34567"" + ‖ ""3456"" -","It has to be 5 numbers all in growing order"
"c8cecf0","delimiters","3DBQWDE4Y6YK9FT49M3IKADHNPF5NH","fdce00c","""[10008]"" +","Any sequence of numbers but they have to be bracketed "
"f29e6ff","3a","3DBQWDE4Y6YK9FT49M3IKADHNPF5NH","fdce00c","""aaaaaa"" + ‖ ""aaaaaaaa"" + ‖ ""aaaa"" + ‖ ""aaa"" + ‖ ""aaaaaaaaaaaaaa"" + ‖ ""aa"" - ‖ ""aaA"" - ‖ ""aaAAAAA"" - ‖ ""AaAAAAaAAA"" - ‖ ""aaHHHRW%"" - ‖ ""a"" -","The rule is that the string has to be made of the same letter, at least 3 of the same letter  or more, and it can't be uppercase"
"0f5e5fa","3a","3DL65MZB8DF1EUP6VXN78TPI1F0ECB","74a34b4","""aaa"" + ‖ ""sss"" - ‖ ""fff"" - ‖ ""sdgsdgsdg"" - ‖ ""3353"" - ‖ ""aaa"" +","The string must consist of vowels, a,e,i,o,u, only."
"0f5e5fa","zip-code","3DL65MZB8DF1EUP6VXN78TPI1F0ECB","74a34b4","""53567"" + ‖ ""11111"" + ‖ ""fdsdf"" - ‖ ""afafafaf"" - ‖ ""22"" - ‖ ""4424"" - ‖ ""1"" - ‖ ""ghfghfgh"" - ‖ ""55555"" + ‖ ""33333"" + ‖ ""22222"" +","The string must consist of five numbers only."
"66584c1","suffix-s","3DL65MZB8DF1EUP6VXN78TPI1F0ECB","74a34b4","""beads"" + ‖ ""cats"" + ‖ ""bead"" - ‖ ""cat"" -","The string must end in the letter s"
"d2f7661","delimiters","3DL65MZB8DF1EUP6VXN78TPI1F0ECB","74a34b4","""[sdf]"" + ‖ ""[343]"" + ‖ ""[3234234234]"" + ‖ ""[231ddddaaaa]"" + ‖ ""[##%DG]"" + ‖ ""[]"" + ‖ ""{}"" - ‖ ""23r23r"" - ‖ ""333333"" - ‖ ""34g34ggdgg"" -","The string must be enclosed by the symbol [ at the beginning and ] at the end."
"49bb605","delimiters","3DR23U6WE5EI0BRHHJIXX3PMP1ZTE8","2990374","""[3409345]"" + ‖ ""[happy]"" + ‖ ""32509]"" - ‖ ""[happy"" -","The string has to between brackets. It can have letters or numbers."
"51be3ed","suffix-s","3DR23U6WE5EI0BRHHJIXX3PMP1ZTE8","2990374","""tbjuss"" +","I think that the rule is the string has to have letters and be at least six characters long."
"9eabb06","3a","3DR23U6WE5EI0BRHHJIXX3PMP1ZTE8","2990374","""aaa"" + ‖ ""aaaa"" + ‖ ""abaa"" - ‖ ""aa"" - ‖ ""bbb"" -","I think that the rule is the string has to have a's and no b's, and must be at least three characters long."
"a23551a","zip-code","3DR23U6WE5EI0BRHHJIXX3PMP1ZTE8","2990374","""83902"" + ‖ ""82908074"" - ‖ ""hsidk"" -","I think that the rule is that the string has to consist of numbers and be five numbers long."
"82b570d","suffix-s","3E47SOBEYQWDUZRSRGDYT8NAT77CIG","0ff4904","""letters"" + ‖ ""letter"" -","I don't know"
"96ed36e","3a","3E47SOBEYQWDUZRSRGDYT8NAT77CIG","0ff4904","""a"" - ‖ ""aa"" - ‖ ""aaa"" + ‖ ""aaaa"" + ‖ ""aaaaa"" + ‖ ""b"" - ‖ ""bb"" - ‖ ""bbb"" -","Strings must be more than 2 characters long."
"b2614f0","delimiters","3E47SOBEYQWDUZRSRGDYT8NAT77CIG","0ff4904","""[..,..]"" + ‖ ""as[da]43"" - ‖ ""[x9;''2s]"" +","If all characters are inside brackets it fits.  If only part of the string is in brackets, then it doesn't fit."
"b2614f0","zip-code","3E47SOBEYQWDUZRSRGDYT8NAT77CIG","0ff4904","""54321"" + ‖ ""6452772"" - ‖ ""12345"" +","If the numbers are sequential (either going up or down) then it fits.  If it's not sequential, then it doesn't fit."
"032d129","3a","3EA3QWIZ4IVUGGT3D28OIINEHU6TIH","f65db50","""aaa"" + ‖ ""aaaa"" + ‖ ""aaaaa"" + ‖ ""bbbb"" - ‖ ""ccc"" - ‖ ""aa"" - ‖ ""a"" - ‖ ""aaab"" -","The string is at least 3 characters long and consists only of the letter 'a'. "
"7632bef","delimiters","3EA3QWIZ4IVUGGT3D28OIINEHU6TIH","f65db50","""[tr567]"" + ‖ ""tr567]"" - ‖ ""[tr567"" - ‖ ""tr567"" -","The string must be enclosed in brackets."
"9eabb06","zip-code","3EA3QWIZ4IVUGGT3D28OIINEHU6TIH","f65db50","""55555"" + ‖ ""5555"" - ‖ ""555555"" - ‖ ""12345"" +","A string is 5 characters long. "
"c09faf8","suffix-s","3EA3QWIZ4IVUGGT3D28OIINEHU6TIH","f65db50","""123ds"" + ‖ ""456gs"" +","A string is 5 characters in length and includes three numbers and two letters. "
"0f5e5fa","3a","3EF8EXOTT1VP2710T19EODJJ2OLJ1N","3583cc2","""aaa"" + ‖ ""sss"" - ‖ ""fff"" - ‖ ""sdgsdgsdg"" - ‖ ""3353"" - ‖ ""aaa"" +","The string must be ""aaa""."
"51be3ed","zip-code","3EF8EXOTT1VP2710T19EODJJ2OLJ1N","3583cc2","""23654"" +","The string must contain only numbers."
"66584c1","delimiters","3EF8EXOTT1VP2710T19EODJJ2OLJ1N","3583cc2","""[dogs]"" + ‖ ""[cat]"" + ‖ ""[you]"" + ‖ ""dogs"" - ‖ ""cat"" - ‖ ""you"" -","""["" must be the first character of the string, and ""]"" must be the last."
"9eabb06","suffix-s","3EF8EXOTT1VP2710T19EODJJ2OLJ1N","3583cc2","""cats"" + ‖ ""cat"" - ‖ ""dogs"" + ‖ ""dog"" - ‖ ""s"" + ‖ ""aaas"" + ‖ ""saaa"" -","The string must have the letter ""s"" as the last character."
"a23551a","3a","3EG49X351UCL4D7MGB0WAIIFLZ06XK","038788d","""aaaaa"" + ‖ ""aaaaA"" - ‖ ""fjkh"" - ‖ ""aaaaaaaa"" + ‖ ""aa"" -","5 or more digits and no capital letters"
"bb0e730","suffix-s","3EG49X351UCL4D7MGB0WAIIFLZ06XK","038788d","""sfaushf"" - ‖ ""sfaushs"" + ‖ ""123"" - ‖ ""123s"" +","It has to end in s"
"e12e476","zip-code","3EG49X351UCL4D7MGB0WAIIFLZ06XK","038788d","""12345"" + ‖ ""1a234"" - ‖ ""123"" - ‖ ""123456"" - ‖ ""abcde"" - ‖ ""abcdef"" - ‖ ""53412"" + ‖ ""43538"" + ‖ ""6287"" -","Has to contain the #5 and only have 5 digits"
"ebda6ed","delimiters","3EG49X351UCL4D7MGB0WAIIFLZ06XK","038788d","""[123456]"" + ‖ ""[ABCDEFGH]"" + ‖ ""[A1B2C3D4F5]"" + ‖ ""123456"" - ‖ ""ABCDEFGH"" - ‖ ""A1B2C3D4F5"" -","strings have to have brackets []"
"844609e","delimiters","3EJJQNKU9R5H465R3VL8IRLHTWURH9","fc6ed06","""[hhfagh]"" + ‖ ""[&*%&%^]"" + ‖ ""*&*^&]"" - ‖ ""[gfkfktf"" -","Has a special character at the beginning and at the end"
"9eabb06","zip-code","3EJJQNKU9R5H465R3VL8IRLHTWURH9","fc6ed06","""55555"" + ‖ ""5555"" - ‖ ""555555"" - ‖ ""12345"" +","Has to be 5 numbers in a row that are either in order or the same number"
"ebda6ed","3a","3EJJQNKU9R5H465R3VL8IRLHTWURH9","fc6ed06","""aaa"" + ‖ ""aaas"" -","Three letters long and all the same letter"
"ecba21d","suffix-s","3EJJQNKU9R5H465R3VL8IRLHTWURH9","fc6ed06","""dfdfs"" + ‖ ""wisconsincheese1s"" + ‖ ""trmdsf"" - ‖ ""sdsadsa"" - ‖ ""schoolnows"" +","I don't know"
"13ab615","suffix-s","3EJPLAJKEMGA9871HTOH73YQTZXZ69","44eb9fe","""kdfknein;kdsf-s"" + ‖ ""4389hfp34r89hdudududs"" + ‖ ""834p9h3qhfdududdu___78934h"" - ‖ ""h9hwp89h32phfhf"" -","I don't know"
"9eabb06","zip-code","3EJPLAJKEMGA9871HTOH73YQTZXZ69","44eb9fe","""55555"" + ‖ ""5555"" - ‖ ""555555"" - ‖ ""12345"" +","I don't know"
"a23551a","3a","3EJPLAJKEMGA9871HTOH73YQTZXZ69","44eb9fe","""aaaaa"" + ‖ ""aaaaA"" - ‖ ""fjkh"" - ‖ ""aaaaaaaa"" + ‖ ""aa"" -","must have 4 of the same letter either lowercase or upper but not both"
"d2f7661","delimiters","3EJPLAJKEMGA9871HTOH73YQTZXZ69","44eb9fe","""[sdf]"" + ‖ ""[343]"" + ‖ ""[3234234234]"" + ‖ ""[231ddddaaaa]"" + ‖ ""[##%DG]"" + ‖ ""[]"" + ‖ ""{}"" - ‖ ""23r23r"" - ‖ ""333333"" - ‖ ""34g34ggdgg"" -","that for a string to work it has to be in [ ]"
"0f5e5fa","delimiters","3EKVH9QMEY4JO6J429NHQYYBPCM2DX","a3f3213","""[sajoafosa]"" + ‖ ""sajoafosa"" - ‖ ""[231]"" + ‖ ""231"" -","It must contain a symbol of some sorts. "
"13ab615","zip-code","3EKVH9QMEY4JO6J429NHQYYBPCM2DX","a3f3213","""12345"" + ‖ ""56843"" + ‖ ""xk8ehi3838383"" - ‖ ""74747474746776474"" -","The string should be short enough to remember mentally. "
"844609e","3a","3EKVH9QMEY4JO6J429NHQYYBPCM2DX","a3f3213","""aaa"" + ‖ ""aaaa"" + ‖ ""aaaaa"" + ‖ ""^&%^%"" - ‖ ""aa"" -","It should be at least 3 characters long and include a letter or number. "
"b2614f0","suffix-s","3EKVH9QMEY4JO6J429NHQYYBPCM2DX","a3f3213","""43353477s"" + ‖ ""3kcn;zkespw"" - ‖ ""kdj../4s"" +","A string is a maximum of 10 characters long. "
"96ed36e","suffix-s","3EO896NRAWVQBRD9VKTOUJ2EU9VTJT","653c575","""adhegds"" + ‖ ""565656s"" + ‖ ""#$#$gjgs"" + ‖ ""asdsada"" - ‖ ""23232323a"" - ‖ ""34343s3434f"" - ‖ ""#$#$#@#c"" -","I don't know"
"9eabb06","zip-code","3EO896NRAWVQBRD9VKTOUJ2EU9VTJT","653c575","""55555"" + ‖ ""5555"" - ‖ ""555555"" - ‖ ""12345"" +","Has to be five numbers?"
"e12e476","delimiters","3EO896NRAWVQBRD9VKTOUJ2EU9VTJT","653c575","""[]"" + ‖ ""[hello]"" + ‖ ""[hello"" - ‖ ""water]"" - ‖ ""something"" -","Has to have a beginning and end bracket?"
